原文件,0-10km/h速度占比,10-20km/h速度占比,20-30km/h速度占比,30-40km/h速度占比,40-50km/h速度占比,    50-60km/h速度占比,60-70km/h速度占比,70以上km/h速度占比,    加速度占比,减速度占比,怠速占比,匀速占比,速度标准差,平均速度,油耗平均值
ff1600,1,0,0,0,0,0,0,0,1,1,0.857,0,0.076,0.2,0.32
ff1601,0.071,0.115,0.434,0.195,0.177,0.009,0,0,0.487,0.416,0.034,0.106,12.394,28.512,2.231
ff1602,0.071,0.043,0.414,0.471,0,0,0,0,0.471,0.414,0.091,0.129,11.046,27.24,1.336
ff1603,0.276,0.138,0.155,0.138,0.293,0,0,0,0.517,0.362,0.458,0.138,17.722,25.853,7.991
ff1604,1,0,0,0,0,0,0,0,1,1,0.978,0,0.236,1.6,51.71
ff1605,0.355,0.355,0.289,0,0,0,0,0,0.408,0.434,0.174,0.145,8.849,14.026,6.955
ff1606,0.312,0.688,0,0,0,0,0,0,0.5,0.375,0.838,0.188,4.662,10.825,4.346
ff1607,0.198,0.264,0.242,0.209,0.088,0,0,0,0.484,0.374,0.345,0.132,14.417,21.147,11.981
ff1608,0.188,0.292,0.146,0.094,0.198,0.083,0,0,0.531,0.427,0.086,0.031,17.129,25.634,6.545
ff1609,0.159,0.101,0.435,0.304,0,0,0,0,0.507,0.478,0.266,0.029,14.032,23.784,10.408
ff1610,1,0,0,0,0,0,0,0,1,1,0.75,0,0.1,0.2,53.49
ff1611,1,0,0,0,0,0,0,0,1,0.5,0.833,0,1.295,2.35,0.26
ff1612,1,0,0,0,0,0,0,0,0.5,0.5,0.4,0.167,4.047,7.033,0.362
ff1613,1,0,0,0,0,0,0,0,0.5,0.5,0.429,0.25,1.544,2.475,0.275
ff1614,1,0,0,0,0,0,0,0,0.5,1,0.882,0,0.699,2.05,59.545
ff1615,0.269,0.231,0.5,0,0,0,0,0,0.538,0.423,0.333,0,11.943,18.038,5.174
ff1616,0.154,0.308,0.538,0,0,0,0,0,0.513,0.41,0.17,0.103,9.565,18.174,8.283
ff1617,0.075,0.164,0.328,0.433,0,0,0,0,0.567,0.388,0.323,0.06,13.88,25.746,8.622
ff1618,0.045,0.058,0.097,0.597,0.084,0.052,0.065,0,0.558,0.396,0.115,0.052,16.414,36.01,5.171
ff1619,1,0,0,0,0,0,0,0,1,0.333,0.87,0,0.757,2.167,52.897
ff1620,0.524,0.476,0,0,0,0,0,0,0.476,0.429,0.16,0.143,6.445,8.514,25.692
ff1621,1,0,0,0,0,0,0,0,1,1,0.929,0,0.481,1.8,51.22
ff1622,0.311,0.124,0.079,0.096,0.141,0.249,0,0,0.469,0.446,0.022,0.09,20.045,29.34,9.989
ff1623,0.04,0.167,0.304,0.357,0.132,0,0,0,0.502,0.401,0.073,0.101,12.545,29.336,7.063
ff1624,1,0,0,0,0,0,0,0,0.444,0.667,0.786,0,2.403,5.067,20.782
ff1625,1,0,0,0,0,0,0,0,0.5,0.5,0.778,0.5,0.706,1.6,55.63
ff1626,1,0,0,0,0,0,0,0,1,0.5,0.778,0,0.684,1.55,52.48
ff1627,0.647,0.353,0,0,0,0,0,0,0.412,0.471,0.414,0.088,5.193,8.391,22.007
ff1628,1,0,0,0,0,0,0,0,0.2,0.4,0.375,0.6,0.255,0.44,0.272
ff1629,1,0,0,0,0,0,0,0,0.25,0.5,0.429,0.375,2.045,3.8,58.087
ff1630,1,0,0,0,0,0,0,0,0.167,0.667,0.538,0.333,1.618,2.983,30.312
ff1631,1,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.931,1.7,62.32
ff1632,1,0,0,0,0,0,0,0,0.143,0.857,0.632,0.143,1.809,3.357,9.407
ff1633,0.226,0.623,0.151,0,0,0,0,0,0.415,0.566,0.07,0.038,5.697,13.911,5.183
ff1634,0.159,0.216,0.17,0.239,0.216,0,0,0,0.534,0.409,0.241,0.068,16.694,26.502,2.803
ff1635,0.538,0.462,0,0,0,0,0,0,0.577,0.346,0.103,0.115,6.339,9.202,0.409
ff1636,1,0,0,0,0,0,0,0,1,1,0.833,0,0.653,1.6,62.57
ff1637,0.035,0.188,0.267,0.297,0.213,0,0,0,0.54,0.347,0.024,0.119,12.015,29.865,0.913
ff1638,1,0,0,0,0,0,0,0,0.5,0.5,0.875,0.5,1.127,3.3,0.305
ff1639,0.462,0.538,0,0,0,0,0,0,0.385,0.462,0.188,0.231,7.787,10.708,0.507
ff1640,0.132,0.17,0.113,0.151,0.434,0,0,0,0.547,0.434,0.543,0.038,18.454,30.664,0.722
ff1641,0.214,0.405,0.381,0,0,0,0,0,0.405,0.524,0.208,0.048,9.831,15.767,2.074
ff1642,1,0,0,0,0,0,0,0,0.273,0.182,0.267,0.636,1.12,1.209,16.487
ff1643,1,0,0,0,0,0,0,0,1,1,0.75,0,0.2,0.4,0.27
ff1644,1,0,0,0,0,0,0,0,0.25,0.5,0.429,0.5,0.186,0.325,0.268
ff1645,0.905,0.095,0,0,0,0,0,0,0.476,0.429,0.192,0.143,3.681,5.31,0.35
ff1646,0.158,0.063,0.368,0.232,0.137,0.042,0,0,0.495,0.4,0.031,0.095,14.066,27.326,1.254
ff1647,0.389,0.569,0.042,0,0,0,0,0,0.417,0.444,0.053,0.125,5.187,10.957,0.421
ff1648,0.242,0.21,0.452,0.097,0,0,0,0,0.484,0.419,0.046,0.081,10.614,18.79,0.667
ff1649,1,0,0,0,0,0,0,0,0,0,0.833,0,0.041,0.1,0.32
ff1650,0.152,0.394,0.364,0.091,0,0,0,0,0.485,0.424,0.25,0.121,11.175,18.809,0.508
ff1651,0.143,0.378,0.316,0.163,0,0,0,0,0.429,0.541,0.176,0.031,10.872,20.085,5.054
ff1652,0.281,0.719,0,0,0,0,0,0,0.375,0.469,0.333,0.156,7.673,12.219,12.164
ff1653,1,0,0,0,0,0,0,0,0.316,0.579,0.136,0.158,3.015,4.689,13.271
ff1654,0.733,0.267,0,0,0,0,0,0,0.467,0.533,0.595,0.067,4.397,7.193,17.291
ff1655,1,0,0,0,0,0,0,0,0.391,0.435,0.207,0.217,3.118,5.622,8.473
ff1656,1,0,0,0,0,0,0,0,0.333,0.667,0.5,0.333,1.107,1.967,0.297
ff1657,1,0,0,0,0,0,0,0,0.333,0.833,0.4,0,1.213,2.283,10.742
ff1658,1,0,0,0,0,0,0,0,1,0.5,0.6,0,1.191,2.15,29.64
ff1659,1,0,0,0,0,0,0,0,0.25,0.5,0.8,0.5,0.971,2.35,0.278
ff1660,0.29,0.31,0.4,0,0,0,0,0,0.44,0.48,0.048,0.09,8.532,15.656,2.325
ff1661,1,0,0,0,0,0,0,0,0.4,0.8,0.815,0,1.547,3,13.022
ff1662,1,0,0,0,0,0,0,0,1,1,0.909,0,0.452,1.5,62.82
ff1663,0.159,0.232,0.61,0,0,0,0,0,0.402,0.524,0.035,0.085,7.279,18.402,5.772
ff1664,0.273,0.167,0.212,0.288,0.061,0,0,0,0.5,0.424,0.241,0.091,14.741,21.891,8.016
ff1665,0.308,0.692,0,0,0,0,0,0,0.462,0.385,0.909,0.077,3.565,10.815,0.493
ff1666,0.093,0.64,0.173,0.093,0,0,0,0,0.4,0.507,0.138,0.107,8.787,17.947,1.357
ff1667,1,0,0,0,0,0,0,0,0.286,0.429,0.892,0.429,0.568,1.814,51.897
ff1668,0.264,0.079,0.186,0.432,0.039,0,0,0,0.511,0.361,0.034,0.129,13.633,23.969,11.606
ff1669,0.14,0.18,0.12,0.56,0,0,0,0,0.54,0.36,0.074,0.12,13.871,26.344,8.085
ff1670,1,0,0,0,0,0,0,0,1,0.5,0.6,0,1.069,1.95,62.185
ff1671,0.429,0.143,0.333,0.095,0,0,0,0,0.524,0.381,0.125,0.095,10.89,16.221,7.878
ff1672,0.218,0.286,0.261,0.235,0,0,0,0,0.445,0.454,0.033,0.092,10.95,19.924,10.443
ff1673,1,0,0,0,0,0,0,0,1,1,0.99,0,0.186,1.9,55.24
ff1674,1,0,0,0,0,0,0,0,1,1,0.833,0,0.082,0.2,49.45
ff1675,1,0,0,0,0,0,0,0,1,1,0.8,0,0.134,0.3,49.95
ff1676,0.375,0.281,0.344,0,0,0,0,0,0.438,0.469,0.273,0.125,10.754,14.606,16.156
ff1677,0.096,0.25,0.346,0.308,0,0,0,0,0.538,0.365,0.148,0.115,11.662,23.127,4.141
ff1678,1,0,0,0,0,0,0,0,0.5,1,0.882,0,0.617,1.85,56.14
ff1679,0.295,0.066,0.131,0.082,0.246,0.18,0,0,0.525,0.443,0.274,0.049,20.659,29.015,15.893
ff1680,0.159,0.224,0.324,0.294,0,0,0,0,0.459,0.453,0.298,0.088,13.724,22.594,10.579
ff1681,0.209,0.186,0.558,0.047,0,0,0,0,0.512,0.326,0.368,0.14,11.526,18.263,11.779
ff1682,0.068,0.236,0.196,0.228,0.204,0.068,0,0,0.524,0.4,0.035,0.08,14.431,29.696,6.005
ff1683,1,0,0,0,0,0,0,0,1,1,0.969,0,0.354,2,51.71
ff1684,1,0,0,0,0,0,0,0,0.5,0.25,0.765,0.5,0.634,1.45,52.093
ff1685,0.195,0.415,0.39,0,0,0,0,0,0.463,0.488,0.544,0.073,10.188,17.471,3.492
ff1686,0.324,0.189,0.324,0.162,0,0,0,0,0.595,0.351,0.213,0.081,11.884,17.63,10.521
ff1687,1,0,0,0,0,0,0,0,1,1,0.8,0,0.089,0.2,0.24
ff1688,1,0,0,0,0,0,0,0,1,1,0.982,0,0.344,2.6,52.22
ff1689,1,0,0,0,0,0,0,0,1,1,0.923,0,0.582,2.1,52.22
ff1690,1,0,0,0,0,0,0,0,0,0,0.8,0,0.045,0.1,0.72
ff1691,1,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.876,1.6,57.275
ff1692,1,0,0,0,0,0,0,0,1,1,0.75,0,0.9,1.8,51.98
ff1693,1,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.11,0.2,55
ff1694,1,0,0,0,0,0,0,0,1,1,0.929,0,0.107,0.4,54.75
ff1695,1,0,0,0,0,0,0,0,0.273,0.364,0.214,0.455,0.9,2.018,51.628
ff1696,1,0,0,0,0,0,0,0,0,0,0.9,0,0.032,0.1,50.96
ff1697,1,0,0,0,0,0,0,0,1,1,0.8,0,0.671,1.5,0.34
ff1698,0.04,0.21,0.306,0.371,0.073,0,0,0,0.508,0.395,0.031,0.105,10.492,27.499,4.627
ff1699,0.148,0.074,0.444,0.185,0.148,0,0,0,0.593,0.352,0.129,0.056,14.667,26.339,8.606
ff1700,1,0,0,0,0,0,0,0,0.5,1,0.833,0,0.706,1.8,55.25
ff1701,0.188,0.246,0.13,0.13,0.304,0,0,0,0.522,0.42,0.068,0.072,17.364,26.162,5.937
ff1702,0.103,0.381,0.5,0.016,0,0,0,0,0.444,0.389,0.094,0.167,9.049,19.712,6.388
ff1703,0.101,0.193,0.196,0.304,0.206,0,0,0,0.471,0.395,0.171,0.137,15.902,28.47,2.755
ff1704,0.714,0.286,0,0,0,0,0,0,0.286,0.857,0.759,0,3.629,6.614,9.27
ff1705,1,0,0,0,0,0,0,0,0.75,0.5,0.5,0,2.581,4.45,0.282
ff1706,1,0,0,0,0,0,0,0,1,1,0.75,0,0.8,1.6,62.57
ff1707,0.117,0.223,0.155,0.243,0.262,0,0,0,0.524,0.388,0.037,0.097,14.208,28.085,3.023
ff1708,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,63.84
ff1709,1,0,0,0,0,0,0,0,0.417,0.417,0.676,0.25,0.989,2.042,51.381
ff1710,1,0,0,0,0,0,0,0,1,0.5,0.943,0,0.459,1.95,51.725
ff1711,1,0,0,0,0,0,0,0,0,0.5,0.714,0,0.079,0.15,59.665
ff1712,1,0,0,0,0,0,0,0,1,1,0.857,0,0.113,0.3,55
ff1713,1,0,0,0,0,0,0,0,1,1,0.971,0,0.406,2.4,52.22
ff1714,1,0,0,0,0,0,0,0,0.31,0.31,0.383,0.345,1.225,1.784,54.727
ff1715,1,0,0,0,0,0,0,0,0.5,1,0.6,0,1.224,2.2,53.865
ff1716,0.155,0.066,0.168,0.527,0.084,0,0,0,0.482,0.394,0.013,0.111,12.724,28.251,8.309
ff1717,1,0,0,0,0,0,0,0,1,1,0.98,0,0.028,0.2,63.08
ff1718,0.263,0.421,0.316,0,0,0,0,0,0.632,0.421,0.424,0,9.147,14.958,6.758
ff1719,1,0,0,0,0,0,0,0,0.5,0.5,0.964,0.5,0.283,1.5,49.825
ff1720,0.927,0.073,0,0,0,0,0,0,0.415,0.488,0.705,0.122,2.874,5.346,19.289
ff1721,0.321,0.286,0.393,0,0,0,0,0,0.536,0.5,0.125,0,8.609,14.464,8.994
ff1722,0.421,0.368,0.211,0,0,0,0,0,0.421,0.395,0.116,0.184,8.873,12.447,11.655
ff1723,1,0,0,0,0,0,0,0,1,1,0.947,0,0.367,1.6,0.52
ff1724,0.6,0.4,0,0,0,0,0,0,0.433,0.533,0.167,0.067,5.242,8.407,22.819
ff1725,1,0,0,0,0,0,0,0,0.333,0,0.667,0.333,0.088,0.167,57.44
ff1726,1,0,0,0,0,0,0,0,0.625,0.5,0.579,0,2.317,3.787,0.484
ff1727,0.826,0.174,0,0,0,0,0,0,0.478,0.478,0.148,0.087,4.364,6.57,15.983
ff1728,1,0,0,0,0,0,0,0,0.6,0.5,0.444,0,3.523,5.73,12.993
ff1729,1,0,0,0,0,0,0,0,0.444,0.389,0.766,0.222,1.423,2.964,14.373
ff1730,0.379,0.414,0.207,0,0,0,0,0,0.483,0.414,0.147,0.103,7.625,13.097,33.021
ff1731,0.12,0.16,0.18,0.26,0.2,0.08,0,0,0.54,0.36,0.576,0.1,17.701,29.884,8.064
ff1732,1,0,0,0,0,0,0,0,0.6,0.6,0.722,0,0.722,1.56,52.47
ff1733,0.087,0.087,0.217,0.507,0.101,0,0,0,0.493,0.478,0.511,0.043,16.718,29.732,13.252
ff1734,1,0,0,0,0,0,0,0,0.4,0.8,0.5,0,1.245,2.18,45.836
ff1735,0.324,0.088,0.529,0.059,0,0,0,0,0.559,0.353,0.105,0.059,12.323,18.803,18.551
ff1736,1,0,0,0,0,0,0,0,1,1,0.909,0,0.513,1.7,57.53
ff1737,0.073,0.275,0.459,0.193,0,0,0,0,0.404,0.45,0.23,0.142,11.965,22.52,2.219
ff1738,0.684,0.316,0,0,0,0,0,0,0.316,0.526,0.174,0.158,5.125,8.868,5.361
ff1739,1,0,0,0,0,0,0,0,0,0.5,0.714,0,0.079,0.15,0.3
ff1740,0.339,0.5,0.161,0,0,0,0,0,0.435,0.419,0.061,0.129,7.559,12.494,0.407
ff1741,1,0,0,0,0,0,0,0,1,1,0.923,0,0.86,3.1,0.29
ff1742,1,0,0,0,0,0,0,0,0.143,0.143,0.462,0.714,0.239,0.414,27.147
ff1743,0.318,0.5,0.182,0,0,0,0,0,0.386,0.591,0.185,0.045,8.204,13.397,16.919
ff1744,0.603,0.331,0.066,0,0,0,0,0,0.413,0.421,0.032,0.174,6.586,9.777,22.747
ff1745,0.966,0.034,0,0,0,0,0,0,0.31,0.586,0.121,0.138,3.219,6.121,34.165
ff1746,0.319,0.191,0.319,0.17,0,0,0,0,0.532,0.213,0.175,0.277,12.258,17.117,12.333
ff1747,0.091,0.256,0.174,0.322,0.157,0,0,0,0.57,0.339,0.267,0.099,16.147,27.282,4.22
ff1748,0.955,0.045,0,0,0,0,0,0,0.455,0.477,0.63,0.091,3.153,5.684,29.197
ff1749,0.203,0.153,0.237,0.339,0.068,0,0,0,0.593,0.373,0.213,0.034,14.449,23.789,5.825
ff1750,0.074,0.202,0.223,0.426,0.074,0,0,0,0.564,0.404,0.525,0.043,15.5,27.194,5.273
ff1751,0.091,0.195,0.299,0.312,0.104,0,0,0,0.494,0.39,0.403,0.117,15.553,25.636,9.378
ff1752,1,0,0,0,0,0,0,0,1,1,0.966,0,0.316,1.7,49.95
ff1753,0.468,0.532,0,0,0,0,0,0,0.323,0.419,0.139,0.274,5.178,10.318,11.249
ff1754,0.49,0.434,0.077,0,0,0,0,0,0.35,0.462,0.059,0.189,5.511,10.757,15.458
ff1755,1,0,0,0,0,0,0,0,1,1,0.857,0,0.076,0.2,56.26
ff1756,0,1,0,0,0,0,0,0,0.417,0.333,0.676,0.333,8.036,16.483,5.562
ff1757,0.222,0.444,0.333,0,0,0,0,0,0.444,0.593,0.837,0,6.476,15.922,11.967
ff1758,0.196,0.353,0.157,0.118,0.176,0,0,0,0.529,0.431,0.25,0.059,15.244,22.351,17.196
ff1759,1,0,0,0,0,0,0,0,1,1,0.909,0,0.452,1.5,51.98
ff1760,1,0,0,0,0,0,0,0,0.667,0.444,0.842,0,0.859,2.289,50.068
ff1761,1,0,0,0,0,0,0,0,0.4,0.6,0.667,0,0.807,1.42,50.254
ff1762,1,0,0,0,0,0,0,0,1,1,0.933,0,0.516,2,51.22
ff1763,1,0,0,0,0,0,0,0,1,1,0.857,0,0.076,0.2,48.69
ff1764,0.158,0.329,0.342,0.171,0,0,0,0,0.461,0.447,0.038,0.105,10.082,20.195,13.42
ff1765,0.375,0.625,0,0,0,0,0,0,0.458,0.417,0.059,0.146,4.673,11.471,9.517
ff1766,1,0,0,0,0,0,0,0,1,1,0.966,0,0.706,3.8,0.24
ff1767,1,0,0,0,0,0,0,0,1,1,0.889,0,0.5,1.5,60.8
ff1768,1,0,0,0,0,0,0,0,0.4,0.4,0.828,0.4,1.353,3.36,25.076
ff1769,1,0,0,0,0,0,0,0,0.4,0.6,0.898,0.2,0.706,2.22,56.766
ff1770,0.233,0.163,0.233,0.209,0.163,0,0,0,0.628,0.279,0.283,0.07,16.397,23.274,7.229
ff1771,1,0,0,0,0,0,0,0,1,1,0.99,0,0.223,2.2,54.75
ff1772,0.127,0.169,0.233,0.27,0.132,0.032,0.037,0,0.529,0.429,0.026,0.048,15.041,28.975,2.323
ff1773,0.089,0.112,0.497,0.213,0.089,0,0,0,0.479,0.373,0.066,0.154,11.74,25.578,0.868
ff1774,0.286,0.333,0.381,0,0,0,0,0,0.476,0.333,0.727,0.143,7.493,13.71,3.374
ff1775,0.2,0.2,0.6,0,0,0,0,0,0.6,0.4,0.844,0,7.321,17.77,0.651
ff1776,0.171,0.257,0.086,0.171,0.143,0.171,0,0,0.543,0.4,0.767,0.086,14.791,28.889,0.792
ff1777,0.184,0.355,0.333,0.128,0,0,0,0,0.489,0.411,0.254,0.106,11.408,19.513,4.873
ff1778,1,0,0,0,0,0,0,0,1,1,0.75,0,1.55,3.1,63.57
ff1779,1,0,0,0,0,0,0,0,0.5,0.5,0.778,0.5,0.088,0.2,55.375
ff1780,0.581,0.302,0.116,0,0,0,0,0,0.488,0.349,0.75,0.186,5.696,10.493,4.789
ff1781,0.091,0.073,0.2,0.209,0.227,0.2,0,0,0.582,0.327,0.106,0.1,18.105,35.071,4.691
ff1782,0.126,0.2,0.453,0.137,0.084,0,0,0,0.484,0.432,0.202,0.095,13.501,23.546,2.551
ff1783,1,0,0,0,0,0,0,0,1,1,0.923,0,0.888,3.2,63.08
ff1784,1,0,0,0,0,0,0,0,1,0.5,0.857,0,0.602,1.65,58.905
ff1785,1,0,0,0,0,0,0,0,0.25,0.75,0.733,0.125,1.063,2.312,54.681
ff1786,1,0,0,0,0,0,0,0,0.324,0.432,0.213,0.27,1.835,3.895,55.366
ff1787,0.208,0.168,0.614,0.01,0,0,0,0,0.465,0.406,0.038,0.139,9.163,19.046,6.488
ff1788,1,0,0,0,0,0,0,0,0,0,0.889,0,0.033,0.1,62.06
ff1789,0.351,0.176,0.473,0,0,0,0,0,0.473,0.378,0.075,0.162,9.276,15.236,3.726
ff1790,0.889,0.111,0,0,0,0,0,0,0.556,0.444,0.357,0.111,3.91,4.433,14.009
ff1791,1,0,0,0,0,0,0,0,1,1,0.909,0,0.452,1.5,60.3
ff1792,0.88,0.12,0,0,0,0,0,0,0.333,0.347,0.211,0.333,3.916,5.419,18.173
ff1793,1,0,0,0,0,0,0,0,0.429,0.714,0.731,0,1.145,2.486,56.189
ff1794,1,0,0,0,0,0,0,0,0.75,0.5,0.429,0,1.191,2.175,54.615
ff1795,1,0,0,0,0,0,0,0,0.579,0.316,0.136,0.158,2.451,5.658,18.764
ff1796,1,0,0,0,0,0,0,0,1,1,0.889,0,0.533,1.6,64.33
ff1797,0.676,0.324,0,0,0,0,0,0,0.5,0.382,0.105,0.147,4.071,8.374,4.049
ff1798,1,0,0,0,0,0,0,0,0.571,0.571,0.774,0,2.808,5.729,9.473
ff1799,1,0,0,0,0,0,0,0,0.462,0.538,0.48,0.077,1.712,3.169,19.158
ff1800,1,0,0,0,0,0,0,0,0.333,0.333,0.625,0.5,0.851,1.7,58.573
ff1801,1,0,0,0,0,0,0,0,0.5,1,0.92,0,0.572,2.05,0.24
ff1802,0.875,0.125,0,0,0,0,0,0,0.625,0.25,0.304,0.188,3.417,5.45,4.361
ff1803,1,0,0,0,0,0,0,0,0.571,0.286,0.3,0.286,1.258,2.129,9.124
ff1804,1,0,0,0,0,0,0,0,1,1,0.833,0,0.898,2.2,61.82
ff1805,0.9,0.1,0,0,0,0,0,0,0.5,0.467,0.091,0.067,3.035,4.533,8.663
ff1806,1,0,0,0,0,0,0,0,1,1,0.9,0,0.474,1.5,60.8
ff1807,1,0,0,0,0,0,0,0,1,1,0.909,0,0.543,1.8,54.75
ff1808,1,0,0,0,0,0,0,0,0.571,0.286,0.72,0.286,1.115,2.3,60.694
ff1809,0.722,0.278,0,0,0,0,0,0,0.444,0.5,0.438,0.111,4.692,7.739,13.868
ff1810,0.673,0.212,0.115,0,0,0,0,0,0.423,0.442,0.088,0.154,7.505,8.715,17.25
ff1811,1,0,0,0,0,0,0,0,1,1,0.75,0,0.15,0.3,57.53
ff1812,1,0,0,0,0,0,0,0,1,1,0.96,0,0.38,1.9,62.82
ff1813,0.267,0.45,0.133,0.15,0,0,0,0,0.5,0.383,0.434,0.133,11.406,16.737,7.708
ff1814,0.214,0.31,0.167,0.31,0,0,0,0,0.476,0.5,0.208,0.048,13.523,20.562,0.496
ff1815,0.353,0.647,0,0,0,0,0,0,0.471,0.412,0.37,0.059,6.552,9.212,7.301
ff1816,0.061,0.49,0.449,0,0,0,0,0,0.459,0.449,0.395,0.092,10.66,18.915,4.616
ff1817,1,0,0,0,0,0,0,0,1,0.5,0.962,0,0.672,3.45,56.26
ff1818,1,0,0,0,0,0,0,0,0.5,0.5,0.81,0.25,0.785,1.95,54.308
ff1819,1,0,0,0,0,0,0,0,0.222,0.778,0.654,0.111,1.214,2.411,34.817
ff1820,0.863,0.137,0,0,0,0,0,0,0.288,0.37,0.064,0.356,3.587,5.882,24.008
ff1821,0.466,0.45,0.084,0,0,0,0,0,0.466,0.45,0.064,0.092,6.217,11.139,8.067
ff1822,1,0,0,0,0,0,0,0,0.3,0.3,0.286,0.5,1.369,1.28,6.41
ff1823,1,0,0,0,0,0,0,0,0.476,0.429,0.344,0.143,1.208,2.321,58.657
ff1824,1,0,0,0,0,0,0,0,1,1,0.962,0,0.275,1.4,56.26
ff1825,1,0,0,0,0,0,0,0,1,1,0.977,0,0.213,1.4,55
ff1826,0.831,0.169,0,0,0,0,0,0,0.407,0.373,0.224,0.237,4.682,5.966,32.743
ff1827,0.719,0.281,0,0,0,0,0,0,0.351,0.456,0.066,0.211,3.633,7.496,8.884
ff1828,1,0,0,0,0,0,0,0,0.333,0.333,0.571,0.333,0.121,0.2,60.55
ff1829,0.247,0.195,0.312,0.221,0.026,0,0,0,0.506,0.299,0.094,0.182,12.793,20.921,3.779
ff1830,1,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.11,0.2,61.94
ff1831,1,0,0,0,0,0,0,0,0,0,0.889,0,0.033,0.1,62.06
ff1832,0.19,0.357,0.452,0,0,0,0,0,0.381,0.524,0.143,0.095,9.248,17.302,4.68
ff1833,1,0,0,0,0,0,0,0,1,1,0.75,0,0.1,0.2,0.24
ff1834,1,0,0,0,0,0,0,0,0.667,0.667,0.833,0,0.734,1.9,57.097
ff1835,1,0,0,0,0,0,0,0,1,0.25,0.84,0,0.809,2.15,56.445
ff1836,1,0,0,0,0,0,0,0,0.6,0.2,0.667,0.2,0.964,1.7,58.534
ff1837,1,0,0,0,0,0,0,0,1,1,0.938,0,0.35,1.4,54.49
ff1838,1,0,0,0,0,0,0,0,1,1,0.917,0,0.433,1.5,56.26
ff1839,0.144,0.344,0.35,0.163,0,0,0,0,0.463,0.463,0.175,0.081,11.457,19.868,4.012
ff1840,1,0,0,0,0,0,0,0,0,0,0.714,0.5,0.049,0.1,59.29
ff1841,1,0,0,0,0,0,0,0,1,1,0.938,0,0.05,0.2,61.06
ff1842,1,0,0,0,0,0,0,0,0.6,0.4,0.75,0.2,0.831,1.84,55.802
ff1843,0.689,0.311,0,0,0,0,0,0,0.475,0.344,0.33,0.197,4.916,8.818,3.45
ff1844,1,0,0,0,0,0,0,0,0.333,0.333,0.963,0.667,0.264,1.4,55.927
ff1845,0.354,0.313,0.111,0.222,0,0,0,0,0.424,0.394,0.075,0.182,12.098,17.137,5.454
ff1846,0.107,0.377,0.299,0.128,0.088,0,0,0,0.439,0.449,0.041,0.112,11.598,21.893,1.369
ff1847,1,0,0,0,0,0,0,0,0.444,0.556,0.654,0.111,1.913,3.789,18.4
ff1848,1,0,0,0,0,0,0,0,1,1,0.8,0,1.207,2.7,0.29
ff1849,0.308,0.35,0.342,0,0,0,0,0,0.521,0.368,0.056,0.12,8.391,15.631,1.995
ff1850,1,0,0,0,0,0,0,0,0.421,0.474,0.174,0.158,1.601,3.058,38.963
ff1851,1,0,0,0,0,0,0,0,0.222,0.222,0.809,0.667,0.683,1.711,55.28
ff1852,0.155,0.225,0.113,0.31,0.197,0,0,0,0.521,0.437,0.09,0.056,15.483,26.586,1.446
ff1853,1,0,0,0,0,0,0,0,1,1,0.75,0,0.1,0.2,64.08
ff1854,1,0,0,0,0,0,0,0,0.25,0.25,0.636,0.25,0.092,0.175,30.528
ff1855,1,0,0,0,0,0,0,0,1,1,0.8,0,0.089,0.2,61.55
ff1856,1,0,0,0,0,0,0,0,0.2,0.2,0.444,0.8,0.12,0.22,57.774
ff1857,0.27,0.243,0.116,0.243,0.127,0,0,0,0.402,0.466,0.167,0.122,14.982,21.66,12.972
ff1858,0.868,0.132,0,0,0,0,0,0,0.415,0.528,0.475,0.075,3.782,6.283,12.072
ff1859,0.123,0.298,0.175,0.211,0.193,0,0,0,0.526,0.421,0.676,0.07,13.81,25.286,0.536
ff1860,1,0,0,0,0,0,0,0,0,0,0.833,0,0.041,0.1,62.57
ff1861,0.215,0.19,0.304,0.114,0.177,0,0,0,0.481,0.405,0.194,0.127,15.103,23.08,6.584
ff1862,0.119,0.107,0.226,0.405,0.143,0,0,0,0.619,0.262,0.168,0.107,15.607,27.794,1.273
ff1863,1,0,0,0,0,0,0,0,0.25,0.25,0.385,0.625,0.677,0.65,52.441
ff1864,0.106,0.191,0.128,0.17,0.404,0,0,0,0.681,0.277,0.299,0.064,18.267,30.209,0.592
ff1865,0.079,0.263,0.263,0.211,0.184,0,0,0,0.592,0.382,0.664,0.039,13.949,25.97,0.688
ff1866,1,0,0,0,0,0,0,0,0,0,0.6,0.5,0.055,0.1,0.265
ff1867,1,0,0,0,0,0,0,0,0.833,0.167,0.931,0.167,0.699,2.717,58.952
ff1868,0.25,0.688,0.062,0,0,0,0,0,0.219,0.562,0.2,0.25,6.744,13.062,0.289
ff1869,0.179,0.141,0.321,0.359,0,0,0,0,0.551,0.333,0.333,0.115,13.952,23.103,5.346
ff1870,1,0,0,0,0,0,0,0,0,0,0.75,0,0.05,0.1,56.51
ff1871,0.385,0.615,0,0,0,0,0,0,0.308,0.692,0.675,0.077,5.006,9.346,0.339
